Transaction Hash,Date,From,From_name,From_category,To,To_name,To_category,Value,DOT_USD,Symbol,Acquainted?,Quarter
0xa7612ccf35abd9c649740cf5cbbb1cc9e22fcf2ec58993796fb72f7ed256ff84,2023-06-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x51050ec063d393217b436747617ad1c2285aeeee,raffy.eth,Eco. Grants,30000.0,30000.0,USDC,1,2023Q2
0xb28c1e1ce97cfa67d20c5a9d70983a02305ffd4737a7d3b122d2050bb02cd708,2023-06-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x11ee133a1408fe2d7c62296d7eb33f234b774503,dm3.eth,Eco. Grants,30000.0,30000.0,USDC,1,2023Q2
0x2af89bd3a7ba2c658e3f6da4c7fe57f8408abd9e485b72028e401e6d290b8503,2023-04-30,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xd9f8bf1f266e50bb4de528007f28c14bb7edaff7,julieshi.eth,Fellowship,5000.0,5000.0,USDC,1,2023Q2
0xd61dd10ee4993e3bec943b950e53212bb00100d16f171e8120519ad040d377b8,2023-05-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xcd18eaa163733da39c232722cbc4e8940b1d8888,gregskril.eth,Fellowship,19989.7632,19989.7632,USDC,1,2023Q2
0x21bc1be5274041121d16e46bff3bcbc6056c822fd33253882c66dd076f85034a,2023-05-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xcd18eaa163733da39c232722cbc4e8940b1d8888,gregskril.eth,Fellowship,19989.7632,19989.7632,USDC,1,2023Q2
0x75118f5e202d7b084b8b201bd883ef157d93dff0080625f071259d6e124314db,2023-05-30,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xd9f8bf1f266e50bb4de528007f28c14bb7edaff7,julieshi.eth,Fellowship,5000.0,5000.0,USDC,1,2023Q2
0x4b83fe3c6e1814710b3a8b4a3027bbe112481c61150a4033268422c4f253d6c3,2023-06-30,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xd9f8bf1f266e50bb4de528007f28c14bb7edaff7,julieshi.eth,Fellowship,5000.0,5000.0,USDC,1,2023Q2
0xf048138364ba1d2e2be0301eb986503579222687d75f0107a5dd87fdd523491f,2023-04-06,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x897f69ed59fd75098c060ce94e5e2b5dde976820,r1der.eth,Eco. Small Grants,0.375,702.4087499999999,ETH,1,2023Q2
0xf048138364ba1d2e2be0301eb986503579222687d75f0107a5dd87fdd523491f,2023-04-06,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x9641297298c883b57b4dd2cfe07a37c80c858292,criticals.eth,Eco. Small Grants,1.0,1873.09,ETH,1,2023Q2
0xf048138364ba1d2e2be0301eb986503579222687d75f0107a5dd87fdd523491f,2023-04-06,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x671028a812ab5f2feeb8982ac23b20708517c1ff,enspunks.eth,Eco. Small Grants,1.0,1873.09,ETH,1,2023Q2
0xf048138364ba1d2e2be0301eb986503579222687d75f0107a5dd87fdd523491f,2023-04-06,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xeade710befea2c53a9cd6d202b82793b02bbb1c5,drooboid.eth,Eco. Small Grants,1.375,2575.49875,ETH,1,2023Q2
0xf048138364ba1d2e2be0301eb986503579222687d75f0107a5dd87fdd523491f,2023-04-06,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xf01dd015bc442d872275a79b9cae84a6ff9b2a27,chomtana.eth,Eco. Small Grants,0.375,702.4087499999999,ETH,1,2023Q2
0xf048138364ba1d2e2be0301eb986503579222687d75f0107a5dd87fdd523491f,2023-04-06,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xe76d6f8747a0e41c92567fa634335f97eb1597f4,galacticwhorls.eth,Eco. Small Grants,3.875,7258.22375,ETH,1,2023Q2
0xf048138364ba1d2e2be0301eb986503579222687d75f0107a5dd87fdd523491f,2023-04-06,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xcfbfa40a9e0975eaca7fddb00de6a76f65e7a4ee,ji-nu.eth,Eco. Small Grants,1.0,1873.09,ETH,1,2023Q2
0xf048138364ba1d2e2be0301eb986503579222687d75f0107a5dd87fdd523491f,2023-04-06,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xb7ead405d0e8db1e315a609b4da10db0d3a2c550,ENS Podcast,Eco. Small Grants,1.0,1873.09,ETH,1,2023Q2
0x41407e5c5414cd57eb5c9aa0dfb3b3a47c971675ba43a68e340fba6bb68073cc,2023-06-13,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x4d9a0c7ed0d0156b79bfb3b6ae2e07512591ae9d,hotnerd.eth,Eco. Small Grants,0.069,120.00825,ETH,1,2023Q2
0x41407e5c5414cd57eb5c9aa0dfb3b3a47c971675ba43a68e340fba6bb68073cc,2023-06-13,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x035ebd096afa6b98372494c7f08f3402324117d3,thecap.eth,Eco. Small Grants,0.069,120.00825,ETH,1,2023Q2
0x41407e5c5414cd57eb5c9aa0dfb3b3a47c971675ba43a68e340fba6bb68073cc,2023-06-13,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x1d4f3eb7dcd7ee76f99c67a699de4da3b764b82d,crvne.eth,Eco. Small Grants,0.069,120.00825,ETH,1,2023Q2
0x41407e5c5414cd57eb5c9aa0dfb3b3a47c971675ba43a68e340fba6bb68073cc,2023-06-13,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x8189d57f4fa8fd85b82a74c6bff49a8002b2149d,drf.eth,Eco. Small Grants,0.069,120.00825,ETH,1,2023Q2
0x951103a878f371bd875a98afdf6970e1b457ab6560bf662fff744c75e14ad943,2023-06-13,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xfac50fd9eb90c1a7c0bc7b739eb90f1bda06e9d0,aexek.eth,Eco. Small Grants,0.44,765.27,ETH,1,2023Q2
0x5aa36079dba621dcdce06a9ca41f59f647e6b888cd26715fe09a7808e9e0e33f,2023-06-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x8b6c27ec466923fad66ada94c78aa320ea876969,optidomains.eth,Eco. Small Grants,0.7,1301.433,ETH,1,2023Q2
0x5aa36079dba621dcdce06a9ca41f59f647e6b888cd26715fe09a7808e9e0e33f,2023-06-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x6ea869b6870dd98552b0c7e47da90702a436358b,wayback-machine.eth,Eco. Small Grants,0.7,1301.433,ETH,1,2023Q2
0x5aa36079dba621dcdce06a9ca41f59f647e6b888cd26715fe09a7808e9e0e33f,2023-06-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xb835f2736a2bafafb8e4a250fe130dc08b74006e,jeromebernard.eth,Eco. Small Grants,0.7,1301.433,ETH,1,2023Q2
0x5aa36079dba621dcdce06a9ca41f59f647e6b888cd26715fe09a7808e9e0e33f,2023-06-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x0f9bd2a9e0d30f121c525db5419a07b08fce8440,davisshaver.eth,Eco. Small Grants,0.7,1301.433,ETH,1,2023Q2
0x5aa36079dba621dcdce06a9ca41f59f647e6b888cd26715fe09a7808e9e0e33f,2023-06-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x9531c059098e3d194ff87febb587ab07b30b1306,Rotki,Eco. Small Grants,0.7,1301.433,ETH,1,2023Q2
0x5aa36079dba621dcdce06a9ca41f59f647e6b888cd26715fe09a7808e9e0e33f,2023-06-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x8b1f85a93ac6e4f62695ea8ef2410d248605feff,premm.eth,Eco. Small Grants,0.7,1301.433,ETH,1,2023Q2
0x5aa36079dba621dcdce06a9ca41f59f647e6b888cd26715fe09a7808e9e0e33f,2023-06-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x459efd5f53b4bb04b278925754fd427783831bc5,feems.eth,Eco. Small Grants,0.7,1301.433,ETH,1,2023Q2
0x0478a0be769a5bb2b0f4e506a373e42b99eca005cd710665497d1fdd31e390ed,2023-06-30,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x7e90e03654732abedf89faf87f05bcd03aceefdc,Tally,$ENS Distribution,3000.0,27738.47,ENS,1,2023Q2
0xed379134ae45f309897c3ea837062913b5e4d1755efdfa294439aa09459ba683,2023-04-14,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x481f50a5bdccc0bc4322c4dca04301433ded50f0,ENS Fairy,ENS Fairy,4.0,8406.44,ETH,1,2023Q2
0xb9f48d56445041df849111937668609f856220094f9c1a0b9e38e771d8798c19,2023-05-22,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x690f0581ececcf8389c223170778cd9d029606f2,ENS Labs,Hackathons,3024.0,3024.0,USDC,1,2023Q2
Interquarter,2023-06-30,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,200.0,2904.18,ENS,1,2023Q2
Interquarter,2023-06-30,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,95.0,179771.06999999992,ETH,1,2023Q2
Interquarter,2023-06-30,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,284934.213668,285723.21,USDC,1,2023Q2
0x5387f1efc3fe162d84ef011b90a9c0d4217a2839f0ba056269744381e6018d52,2023-05-26,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x53390590476dc98860316e4b46bb9842af55efc4,Dappnode,Growth Grants,10000.0,10000.0,USDC,1,2023Q2
0x5387f1efc3fe162d84ef011b90a9c0d4217a2839f0ba056269744381e6018d52,2023-05-26,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xe126b3e5d052f1f575828f61feba4f4f2603652a,Revoke.Cash,Growth Grants,10000.0,10000.0,USDC,1,2023Q2
0x5387f1efc3fe162d84ef011b90a9c0d4217a2839f0ba056269744381e6018d52,2023-05-26,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x3cced573c55fce8130aa09586f705fec8cefeb61,marcusam.eth,Growth Grants,10000.0,10000.0,USDC,1,2023Q2
0x5387f1efc3fe162d84ef011b90a9c0d4217a2839f0ba056269744381e6018d52,2023-05-26,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x44f00c29a0b8514d017ac20fbdb0aa5078b860ce,gashawk.eth,Growth Grants,10000.0,10000.0,USDC,1,2023Q2
0x5387f1efc3fe162d84ef011b90a9c0d4217a2839f0ba056269744381e6018d52,2023-05-26,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x0035cc37599241d007d0aba1fb931c5fa757f7a1,evmcrispr.eth,Growth Grants,10000.0,10000.0,USDC,1,2023Q2
0xcc3d6d4e9f27a7c6401fb9827f13049a730b65baab5141f2531945d0c1a559e4,2023-04-24,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x3cced573c55fce8130aa09586f705fec8cefeb61,marcusam.eth,PG Small Grants,1.0,1842.51,ETH,1,2023Q2
0xcc3d6d4e9f27a7c6401fb9827f13049a730b65baab5141f2531945d0c1a559e4,2023-04-24,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x44f00c29a0b8514d017ac20fbdb0aa5078b860ce,gashawk.eth,PG Small Grants,1.0,1842.51,ETH,1,2023Q2
0xcc3d6d4e9f27a7c6401fb9827f13049a730b65baab5141f2531945d0c1a559e4,2023-04-24,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x0035cc37599241d007d0aba1fb931c5fa757f7a1,evmcrispr.eth,PG Small Grants,1.0,1842.51,ETH,1,2023Q2
0xcc3d6d4e9f27a7c6401fb9827f13049a730b65baab5141f2531945d0c1a559e4,2023-04-24,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x53390590476dc98860316e4b46bb9842af55efc4,Dappnode,PG Small Grants,1.0,1842.51,ETH,1,2023Q2
0xcc3d6d4e9f27a7c6401fb9827f13049a730b65baab5141f2531945d0c1a559e4,2023-04-24,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x4d9339dd97db55e3b9bcbe65de39ff9c04d1c2cd,Giveth,PG Small Grants,1.0,1842.51,ETH,1,2023Q2
0xeadf737b591b5038791f9021653ef3c44f31a0af76bcf5dfb8369855b0d07431,2023-06-16,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x4d9339dd97db55e3b9bcbe65de39ff9c04d1c2cd,Giveth,PG Small Grants,1.0,1716.91,ETH,1,2023Q2
0xeadf737b591b5038791f9021653ef3c44f31a0af76bcf5dfb8369855b0d07431,2023-06-16,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x371ca2c8f1d02864c7306e5e5ed5dc6edf2dd19c,Regens Unite,PG Small Grants,1.0,1716.91,ETH,1,2023Q2
0xeadf737b591b5038791f9021653ef3c44f31a0af76bcf5dfb8369855b0d07431,2023-06-16,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xc8d65e1bd67f16522e3117b980e1c9d2caeb9dc3,generalmagic.eth,PG Small Grants,1.0,1716.91,ETH,1,2023Q2
0xeadf737b591b5038791f9021653ef3c44f31a0af76bcf5dfb8369855b0d07431,2023-06-16,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x6a08ed0c51a3114d6a5347f1d0d33b1932dc93a7,bishara.eth,PG Small Grants,1.0,1716.91,ETH,1,2023Q2
0xeadf737b591b5038791f9021653ef3c44f31a0af76bcf5dfb8369855b0d07431,2023-06-16,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x8110d1d04ac316fdcace8f24fd60c86b810ab15a,commonsstack.eth,PG Small Grants,1.0,1716.91,ETH,1,2023Q2
0xeadf737b591b5038791f9021653ef3c44f31a0af76bcf5dfb8369855b0d07431,2023-06-16,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x9531c059098e3d194ff87febb587ab07b30b1306,Rotki,PG Small Grants,1.0,1716.91,ETH,1,2023Q2
0xeadf737b591b5038791f9021653ef3c44f31a0af76bcf5dfb8369855b0d07431,2023-06-16,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x3a85cd196d72872d89dde1ea1cccd7ceeb30802c,daylon.eth,PG Small Grants,1.0,1716.91,ETH,1,2023Q2
0xeadf737b591b5038791f9021653ef3c44f31a0af76bcf5dfb8369855b0d07431,2023-06-16,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x2fe95ba46d36e6bbc8d3bbc6bf3f18c85c91f3af,yazdani.eth,PG Small Grants,2.0,3433.82,ETH,1,2023Q2
0xeadf737b591b5038791f9021653ef3c44f31a0af76bcf5dfb8369855b0d07431,2023-06-16,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x0b7246ef74ca7b37fdc3d15be4f0b49876622f95,Praise,PG Small Grants,1.0,1716.91,ETH,1,2023Q2
0xd99c1688de7a5d125dcb3b28d32c0a2aeee54f162c8ff7e151dd3ac46264897d,2023-06-05,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x50927852076a6c93177e25e906d706981af9e27a,treecz.eth,PG Hackathons,1614.38,1614.38,USDC,1,2023Q2
Interquarter,2023-06-30,Metagov,Metagov,Metagov,Metagov,Metagov,Metagov,8190.0,123823.94,ENS,1,2023Q2
Interquarter,2023-06-30,Metagov,Metagov,Metagov,Metagov,Metagov,Metagov,50.0,34612.54999999999,ETH,1,2023Q2
Interquarter,2023-06-30,Metagov,Metagov,Metagov,Metagov,Metagov,Metagov,127508.0,128112.03000000003,USDC,1,2023Q2
0x39ccd2dad288ace14f48e4b00dbb9f5d072053356c92b744b0ef0c4556babbd0,2023-04-12,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x83dd97a584c4ad50015f7aa6b48bf4970a056d8f,Endowment Fees Pod,Endowment Fees,150.0,287817.0,ETH,1,2023Q2
0xc4e59dc8b7d6d8777345b5f76e92a5d033dc162270bad4c5e09e87072585a8aa,2023-05-02,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,6667.0,6667.0,USDC,1,2023Q2
0xc4e59dc8b7d6d8777345b5f76e92a5d033dc162270bad4c5e09e87072585a8aa,2023-05-02,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xa1455e19c297b9a0a0e894208d041ad40cc5c23d,yambo.eth,Salaries,1600.0,1600.0,USDC,1,2023Q2
0xc4e59dc8b7d6d8777345b5f76e92a5d033dc162270bad4c5e09e87072585a8aa,2023-05-02,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xa7860e99e3ce0752d1ac53b974e309fff80277c6,limes.eth,Salaries,1600.0,1600.0,USDC,1,2023Q2
0xc4e59dc8b7d6d8777345b5f76e92a5d033dc162270bad4c5e09e87072585a8aa,2023-05-02,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,simona.eth,Salaries,1500.0,1500.0,USDC,1,2023Q2
0xc4e59dc8b7d6d8777345b5f76e92a5d033dc162270bad4c5e09e87072585a8aa,2023-05-02,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x1d921dff757610fbdb0073479e12c0a07d382677,vegayp.eth,Salaries,1500.0,1500.0,USDC,1,2023Q2
0xc4e59dc8b7d6d8777345b5f76e92a5d033dc162270bad4c5e09e87072585a8aa,2023-05-02,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb9a0fb254aea7bcec79c7bd8052dcd902a5388ff,slobo.eth,Salaries,6500.0,6500.0,USDC,1,2023Q2
0xc4e59dc8b7d6d8777345b5f76e92a5d033dc162270bad4c5e09e87072585a8aa,2023-05-02,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,4300.0,4300.0,USDC,1,2023Q2
0xc4e59dc8b7d6d8777345b5f76e92a5d033dc162270bad4c5e09e87072585a8aa,2023-05-02,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x7024e5e2241ee7c6d09048547a410a3c4294b884,katherineykwu.eth,Salaries,5500.0,5500.0,USDC,1,2023Q2
0x3b7da98862025c392d687ec67db18ba49d18473b5f6902c6a8280d58f69be357,2023-05-29,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xa7860e99e3ce0752d1ac53b974e309fff80277c6,limes.eth,Salaries,1600.0,1600.0,USDC,1,2023Q2
0x3b7da98862025c392d687ec67db18ba49d18473b5f6902c6a8280d58f69be357,2023-05-29,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x7024e5e2241ee7c6d09048547a410a3c4294b884,katherineykwu.eth,Salaries,5500.0,5500.0,USDC,1,2023Q2
0x3b7da98862025c392d687ec67db18ba49d18473b5f6902c6a8280d58f69be357,2023-05-29,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x1d921dff757610fbdb0073479e12c0a07d382677,vegayp.eth,Salaries,1500.0,1500.0,USDC,1,2023Q2
0x3b7da98862025c392d687ec67db18ba49d18473b5f6902c6a8280d58f69be357,2023-05-29,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb9a0fb254aea7bcec79c7bd8052dcd902a5388ff,slobo.eth,Salaries,6500.0,6500.0,USDC,1,2023Q2
0x3b7da98862025c392d687ec67db18ba49d18473b5f6902c6a8280d58f69be357,2023-05-29,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,4300.0,4300.0,USDC,1,2023Q2
0x3b7da98862025c392d687ec67db18ba49d18473b5f6902c6a8280d58f69be357,2023-05-29,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,6667.0,6667.0,USDC,1,2023Q2
0x3b7da98862025c392d687ec67db18ba49d18473b5f6902c6a8280d58f69be357,2023-05-29,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xa1455e19c297b9a0a0e894208d041ad40cc5c23d,yambo.eth,Salaries,1600.0,1600.0,USDC,1,2023Q2
0x3b7da98862025c392d687ec67db18ba49d18473b5f6902c6a8280d58f69be357,2023-05-29,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,simona.eth,Salaries,1500.0,1500.0,USDC,1,2023Q2
0x09125a2c4480206a35ad9978fc5a8be72f0a080227b4dfda03e6a11283607c70,2023-06-29,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb9a0fb254aea7bcec79c7bd8052dcd902a5388ff,slobo.eth,Salaries,6500.0,6500.0,USDC,1,2023Q2
0x09125a2c4480206a35ad9978fc5a8be72f0a080227b4dfda03e6a11283607c70,2023-06-29,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xa1455e19c297b9a0a0e894208d041ad40cc5c23d,yambo.eth,Salaries,1600.0,1600.0,USDC,1,2023Q2
0x09125a2c4480206a35ad9978fc5a8be72f0a080227b4dfda03e6a11283607c70,2023-06-29,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x7024e5e2241ee7c6d09048547a410a3c4294b884,katherineykwu.eth,Salaries,5500.0,5500.0,USDC,1,2023Q2
0x09125a2c4480206a35ad9978fc5a8be72f0a080227b4dfda03e6a11283607c70,2023-06-29,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,simona.eth,Salaries,1500.0,1500.0,USDC,1,2023Q2
0x09125a2c4480206a35ad9978fc5a8be72f0a080227b4dfda03e6a11283607c70,2023-06-29,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x1d921dff757610fbdb0073479e12c0a07d382677,vegayp.eth,Salaries,1500.0,1500.0,USDC,1,2023Q2
0x09125a2c4480206a35ad9978fc5a8be72f0a080227b4dfda03e6a11283607c70,2023-06-29,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xa7860e99e3ce0752d1ac53b974e309fff80277c6,limes.eth,Salaries,1600.0,1600.0,USDC,1,2023Q2
0x09125a2c4480206a35ad9978fc5a8be72f0a080227b4dfda03e6a11283607c70,2023-06-29,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,4300.0,4300.0,USDC,1,2023Q2
0x09125a2c4480206a35ad9978fc5a8be72f0a080227b4dfda03e6a11283607c70,2023-06-29,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xa7860e99e3ce0752d1ac53b974e309fff80277c6,limes.eth,Salaries,6667.0,6667.0,USDC,1,2023Q2
0x6a86f0e108c4c4104419172eefd56318acc754215da3fac7596bcf4b16a2677b,2023-04-25,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x2e294d056852efc603d65ca5704e011f1bd5990c,capitulation.eth,Discretionary,6500.0,6500.0,USDC,1,2023Q2
DAO Wallet,2023-09-30,Plchld,Plchld,Plchld,Plchld,Plchld,Plchld,1.0,1.0,Plchld,Plchld,2023Q3
Providers,2023-09-30,Plchld,Plchld,Plchld,Plchld,Plchld,Plchld,0.0,0.0,Plchld,Plchld,2023Q3
Metagov,2023-09-30,Plchld,Plchld,Plchld,Plchld,Plchld,Plchld,0.0,0.0,Plchld,Plchld,2023Q3
Public Goods,2023-09-30,Plchld,Plchld,Plchld,Plchld,Plchld,Plchld,0.0,0.0,Plchld,Plchld,2023Q3
Community WG,2023-09-30,Plchld,Plchld,Plchld,Plchld,Plchld,Plchld,0.0,0.0,Plchld,Plchld,2023Q3
Ecosystem,2023-09-30,Plchld,Plchld,Plchld,Plchld,Plchld,Plchld,0.0,0.0,Plchld,Plchld,2023Q3
Interquarter,2023-09-30,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,10058335.596630149,98142940.47999999,ENS,1,2023Q3
Interquarter,2023-09-30,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,18132.649561161124,39936919.91535331,ETH,1,2023Q3
Interquarter,2023-09-30,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,13688524.347102,13653827.363475999,USDC,1,2023Q3
0x5e67add44374f2b7360e6351ace9843b0a1ce1b81cb43cef0060eca9691063fc,2023-08-27,0x253553366da8546fc250f225fe3d25d0c782303b,New Registrar,New Registrar,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,2884.3621379642964,4781118.6798896175,ETH,1,2023Q3
0xb4e89d7769398ae5c83bd824320ad84c399ac80b124c62654dab131f70c0f37d,2023-09-01,0x253553366da8546fc250f225fe3d25d0c782303b,New Registrar,New Registrar,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,14.855123286910375,24191.568272733548,ETH,1,2023Q3
0x989b81b29ac7c974cf933e830fae84ddc1d913901d418e10a271022bdc8466a3,2023-09-01,0x253553366da8546fc250f225fe3d25d0c782303b,New Registrar,New Registrar,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,84.83080467302324,138146.96541001834,ETH,1,2023Q3
0x3d725821db46a57cff2a33952fb3ba4ddb2ad1e034a49cb403db035fbc0d7ca8,2023-09-08,0x253553366da8546fc250f225fe3d25d0c782303b,New Registrar,New Registrar,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,126.88574508939656,207601.5741131144,ETH,1,2023Q3
0xaabbb846b0032ba66819d83c2c19b8e8b4e1e81b13704c8701819be9355acb3a,2023-07-04,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x690f0581ececcf8389c223170778cd9d029606f2,ENS Labs,ENS Labs,770817.107952,770817.107952,USDC,1,2023Q3
0x84ffcd258ec9145296803c2b56aacfd71298760db5d4a39d55da062caff12073,2023-07-31,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x690f0581ececcf8389c223170778cd9d029606f2,ENS Labs,ENS Labs,310862.915448,310862.915448,USDC,1,2023Q3
